,token,lemma,POS,frequency(M),frequency(F),Mean frequency(M),Mean frequency(F),Chi2,p-value(Chi2),LL,p-value(LL),Welch's t,p-value(Welch's t)
156,«,«,PUNCT,12,40,0.008016032064128256,0.012403100775193798,1.2796763349984592,0.2579592239909325,1.343515911922192,0.246414880539266,-0.7780986251299968,0.43654987439837933
157,«,«,PUNCT,1,7,0.0006680026720106881,0.0021705426356589145,0.5871256614512296,0.44353276497685723,0.6451833418189405,0.42184004290222465,-0.8255914499388117,0.4090776121275457
158,Robin,Robin,PROPN,4,0,0.0026720106880427524,0.0,5.870929798463022,0.015392919699116535,5.489180904634375,0.019134505455713408,2.9388198137748796,0.0033106099273225355
159,»,»,PROPN,9,16,0.006012024048096192,0.00496124031007752,0.08385707215416961,0.7721369144662299,0.08262660540333067,0.7737689759568223,0.36108822384653494,0.7180496566403164
160,Let,let,VERB,47,68,0.03139612558450234,0.021085271317829456,4.447427267191517,0.03495386806577113,4.253841626921091,0.03916164756411838,2.0843506480791865,0.0371819225268093
161,let,let,VERB,59,64,0.0394121576486306,0.01984496124031008,15.093422974281724,0.00010231915706981986,14.081958511267182,0.00017501447375077754,3.6406070984787795,0.000274910030391324
162,letting,let,VERB,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
163,Let,let,VERB,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
164,lets,let,VERB,2,6,0.0013360053440213762,0.0018604651162790699,1.5190356449594964e-05,0.9968902681306456,1.5195915333549373e-05,0.9968896991851477,-0.4076869451804992,0.6835220130075927
165,let,let,VERB,2,10,0.0013360053440213762,0.0031007751937984496,0.6128324067028881,0.4337233477753051,0.6606167960617713,0.4163422755110412,-1.120705575437903,0.26247022561940886
166,let,let,VERB,3,7,0.002004008016032064,0.0021705426356589145,0.06317174619729272,0.801551327924026,0.06192653836924367,0.8034764774432586,-0.11581085410701046,0.9078073746928242
167,take,take,VERB,161,363,0.10754843019372078,0.11255813953488372,0.0592589679001676,0.8076710284371287,0.05942999062336973,0.8073991421218732,-0.422082533231364,0.6729840003922329
168,takes,take,VERB,57,140,0.03807615230460922,0.043410852713178294,0.4139570281999375,0.5199678762989891,0.41930099240570584,0.5172860416652334,-0.7044469752043437,0.4811892152883679
169,take,take,VERB,66,101,0.04408817635270541,0.03131782945736434,4.854313598139155,0.02757708442853923,4.666493755922115,0.030756657948776415,1.8460736805404054,0.06494408375741734
170,taken,take,VERB,48,113,0.03206412825651302,0.03503875968992248,0.10593165145774003,0.7448243024511774,0.1066809379811211,0.7439549515619664,-0.46975857380474867,0.6385492154522214
171,took,take,VERB,34,75,0.022712090848363394,0.023255813953488372,0.00577100290140447,0.9394452592184057,0.005759808269029221,0.9395039072012171,-0.08746639567676087,0.9303045057601914
172,taking,take,VERB,44,96,0.029392117568470273,0.029767441860465118,0.0038292154106653147,0.9506578733816499,0.003834622664933285,0.9506230920158388,-0.0569163334029045,0.9546142523844863
173,Taking,take,VERB,26,67,0.01736806947227789,0.020775193798449613,0.343654873782205,0.5577271185353119,0.3496322794344513,0.5543213615913418,-0.7672776305772282,0.4429548432281989
174,Take,take,VERB,5,6,0.0033400133600534404,0.0018604651162790699,0.47084790042090535,0.4925973531359521,0.44949216654734325,0.5025762150581432,0.9812220176275118,0.3265335596507625
175,look,look,NOUN,30,60,0.02004008016032064,0.018604651162790697,0.08965199278371759,0.764620041714724,0.08891599825306384,0.7655597889368343,0.32825077764237065,0.7427366182374242
176,at,at,ADP,641,1459,0.42818971275885104,0.4524031007751938,0.5723433772229346,0.4493292204772549,0.5749183533949704,0.4483110861669667,-0.8148157101905767,0.41521891639055497
177,this,this,DET,2148,4387,1.434869739478958,1.36031007751938,7.236420925417805,0.007143924810130003,7.174415900970615,0.007395052061492047,1.4782152823610863,0.13941688980834777
178,problem,problem,NOUN,661,1311,0.4415497661990648,0.40651162790697676,4.349638297442498,0.03701680713348334,4.297449123699096,0.03816958325299252,1.2087005283069552,0.2268384657387013
179,problems,problem,NOUN,415,1111,0.2772211088844355,0.34449612403100777,11.830660480208994,0.0005826332396596086,12.137082368353347,0.0004942904538999013,-2.260524586689457,0.023834073896367828
180,Problem,problem,NOUN,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
181,Problems,problem,NOUN,0,6,0.0,0.0018604651162790699,1.4732131986622516,0.2248394068579647,1.850926530163282,0.1736756718625591,-1.6700675782727266,0.0949723000813912
182,"
","
",SPACE,3836,7435,2.5624582498329995,2.3054263565891473,38.279097995616546,6.131591170394028e-10,37.72264413905782,8.155237268893796e-10,4.562663572533196,5.17899306928092e-06
183,On,On,ADP,431,884,0.2879091516366065,0.27410852713178296,1.2377894571620303,0.2658975050106301,1.2279184855076295,0.2678122252981118,0.7601549446713455,0.4471999401012545
184,one,one,NUM,713,1359,0.47628590514362057,0.4213953488372093,9.081358086397533,0.002582282113963594,8.930708243255125,0.00280415589705987,2.41466296997891,0.01578756201698871
185,One,one,NUM,68,218,0.04542418169672679,0.0675968992248062,7.207151129905893,0.00726136634192841,7.571684343130357,0.005929234956833071,-2.748000821163704,0.00601876779918099
186,ONE,one,NUM,0,6,0.0,0.0018604651162790699,1.4732131986622516,0.2248394068579647,1.850926530163282,0.1736756718625591,-0.9141375177298875,0.3606912845181649
187,hand,hand,NOUN,382,841,0.25517702070808285,0.2607751937984496,0.0008356281508309417,0.9769385765048623,0.0008358136408460615,0.9769360178099943,-0.30402584920265935,0.761121599575991
188,hands,hand,NOUN,6,23,0.004008016032064128,0.007131782945736434,1.0680073224550208,0.3013959785872159,1.1358904942234744,0.28652236446301915,-1.2362405964498535,0.21643065943465128
189,prohibited,prohibit,VERB,11,24,0.007348029392117568,0.0074418604651162795,0.02809521070452774,0.8668851783467794,0.028315355886595284,0.8663695578640774,-0.03014973241011309,0.9759489127089646
190,prohibit,prohibit,VERB,9,20,0.006012024048096192,0.006201550387596899,0.02814137589512034,0.8667768793464516,0.02791324117639382,0.8673129544221908,-0.068612062817143,0.9453013230839689
191,prohibiting,prohibit,VERB,0,9,0.0,0.0027906976744186047,2.77632799008888,0.09566727965455099,3.684620813091281,0.054916457164016635,-1.8505319779404865,0.06429935846683665
192,in,in,ADP,8567,19687,5.722778891115564,6.104496124031008,12.606841402552515,0.0003843374240097043,12.677511122007672,0.0003700798574110053,-2.9844663817861887,0.0028552953249602183
193,IN,in,ADP,0,17,0.0,0.005271317829457364,6.362708405684084,0.011654351140463004,9.045083702537339,0.0026340216940922622,-1.0361048151319892,0.30020632408860926
194,almost,almost,ADV,245,561,0.16366065464261856,0.173953488372093,0.27366822046011796,0.6008816459930566,0.27504734829553357,0.599965888829258,-0.6898471239900575,0.49032424534350283
195,Almost,almost,ADV,25,36,0.016700066800267203,0.011162790697674419,2.2211568715278247,0.13613101982027118,2.1268107563155016,0.1447416359655844,1.5425965660774543,0.12299572892181256
196,all,all,DET,1030,2165,0.6880427521710086,0.6713178294573643,1.2220846940684404,0.26895191765619253,1.2158167754594658,0.2701831765391003,0.5772599619099298,0.5637913883882577
197,All,all,DET,131,281,0.08750835003340013,0.08713178294573644,0.024922994455065774,0.8745590944693454,0.02487136484532204,0.8746880166186287,0.041358778201093745,0.9670116241924626
198,all,all,DET,170,445,0.11356045424181696,0.13798449612403102,3.684101304835857,0.05493356805368107,3.7671015917503823,0.05227013356621467,-1.8966062107996047,0.05794092894897513
199,All,all,DET,18,46,0.012024048096192385,0.014263565891472868,0.17248088280135793,0.6779163151825018,0.1750190990167635,0.6756891613536051,-0.6096158796361472,0.5421456338361361
200,ALL,all,DET,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-0.9448914102833179,0.3447626825797232
201,civilized,civilized,ADJ,5,2,0.0033400133600534404,0.00062015503875969,3.5381054879971314,0.05997392615046192,3.203458323661133,0.07348273199646828,2.261196335921189,0.023792430719452203
202,countries,country,NOUN,1033,3175,0.6900467601870407,0.9844961240310077,88.96276573874594,4.02314025655062e-21,93.00681842987126,5.211448958389948e-22,-4.725411659848417,2.363236437434146e-06
203,country,country,NOUN,454,781,0.3032732130928524,0.2421705426356589,16.7662449480871,4.2278737468488116e-05,16.29988577392561,5.4067210574547744e-05,2.4312171019356628,0.01508517438690934
204,Countries,country,NOUN,3,9,0.002004008016032064,0.0027906976744186047,0.02572361902259318,0.8725771399537346,0.026059258530152563,0.8717556824240082,-0.4623879891819208,0.6438244243177427
205,countrys,country,NOUN,4,1,0.0026720106880427524,0.000310077519379845,3.4791106621807764,0.062148131468409466,3.14595343360364,0.07611550435569482,1.7305957665360165,0.08358924525240183
206,there,there,ADV,1341,3132,0.8957915831663327,0.9711627906976744,3.626223305086671,0.05687574451348261,3.654633139933864,0.055913467574425085,-1.937080080729346,0.052795151697032666
207,There,there,ADV,484,977,0.32331329325317304,0.30294573643410855,2.149016366432486,0.14266126178371774,2.127762243413919,0.14465179682386659,1.0730761999203442,0.2832917866462465
208,there,there,ADV,87,206,0.05811623246492986,0.06387596899224807,0.28651679850105016,0.5924613430942731,0.2890015616341266,0.5908610645265473,-0.6553252704667962,0.5122902909440558
209,There,there,ADV,11,14,0.007348029392117568,0.004341085271317829,1.327253875907823,0.24929434425495592,1.2616974942631503,0.2613300225185218,1.324867875748804,0.1852791128037806
210,reason,reason,NOUN,286,491,0.19104876419505679,0.15224806201550387,10.643733500180629,0.0011044448862077248,10.346292109432028,0.0012973502132673862,2.309923428977234,0.020935330342366897
211,reasons,reason,NOUN,261,483,0.1743486973947896,0.14976744186046512,4.731058119497248,0.02962265603169925,4.637614632359899,0.03127844930085766,1.5139705221501414,0.13010027168153906
212,for,for,ADP,3707,8072,2.476285905143621,2.5029457364341083,0.12701347976706215,0.7215488873808584,0.12690344562494005,0.7216645087296483,-0.33423067133211265,0.7382203504100957
213,FOR,for,ADP,0,12,0.0,0.0037209302325581397,4.111726959197878,0.04258685506216116,5.643481171999393,0.01752038615154613,-0.9504964512247098,0.34190872229468916
214,books,book,NOUN,86,304,0.05744822979291917,0.09426356589147286,15.12527193754984,0.00010060742946116006,16.117398323159847,5.953458484146205e-05,-2.0809712025118907,0.037490330210320506
215,book,book,NOUN,71,171,0.047428189712758854,0.053023255813953486,0.35181302384980223,0.553088611226975,0.35556007232850995,0.5509824578513476,-0.4525730161793074,0.6508770326835083
216,considered,consider,VERB,78,157,0.052104208416833664,0.048682170542635655,0.30273660560391363,0.5821718794328042,0.29992312370621743,0.5839306193095832,0.4547309428800555,0.649323729404942
217,consider,consider,VERB,56,154,0.03740814963259853,0.047751937984496125,1.89780936450524,0.16832372592592781,1.9513600285777528,0.1624403700545145,-1.376382773326859,0.1687684485722491
218,consider,consider,VERB,39,78,0.026052104208416832,0.024186046511627906,0.13785396698262717,0.7104238491608661,0.13662661837739565,0.7116579112821,0.37098429688472256,0.7106658770378664
219,Considering,consider,VERB,12,22,0.008016032064128256,0.006821705426356589,0.09955156661418961,0.7523684366528121,0.09818161701260086,0.7540227739197282,0.43877937749912194,0.6608414876917964
220,considering,consider,VERB,14,17,0.009352037408149633,0.005271317829457364,2.1572815288891762,0.14189553318795167,2.039094815366096,0.1533008469368597,1.6158090182817477,0.10620244379514329
221,considered,consider,VERB,4,10,0.0026720106880427524,0.0031007751937984496,0.004472748568578014,0.9466783410999177,0.004451662139648815,0.9468039931776164,-0.2521077893408607,0.800968726072101
222,considers,consider,VERB,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
223,as,as,ADP,1099,2282,0.7341349365397462,0.7075968992248062,2.169285451070274,0.14079163975326833,2.1549634710536907,0.14210982305131473,0.8034055707057353,0.4217808120730848
224,AS,as,ADP,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-0.8618303790335545,0.38882464632060665
225,an,an,DET,645,1396,0.4308617234468938,0.4328682170542636,0.06586034702655523,0.7974623227602624,0.06576068919800981,0.7976122854740556,-0.08111548793886202,0.9353535478211805
226,An,an,DET,7,33,0.004676018704074816,0.010232558139534883,2.9355678933636424,0.08664818661940378,3.2258394228126175,0.07248462544601962,-1.8918516745022707,0.058571901612738356
227,intellectual,intellectual,ADJ,27,31,0.018036072144288578,0.009612403100775194,5.572516891219198,0.018244517700503726,5.229161800097163,0.02221123367634833,1.5148818457773676,0.12986928822494703
228,property,property,NOUN,28,31,0.018704074816299265,0.009612403100775194,6.417777658731701,0.01129834626852963,6.004856975442314,0.014266550437153604,1.6749847317391444,0.09400347046480251
229,quite,quite,ADV,76,245,0.05076820307281229,0.07596899224806201,8.35313997178526,0.0038502139583753456,8.783726673472067,0.0030392964268606873,-2.815832046408,0.004885294687215747
230,because,because,ADP,835,1860,0.5577822311289246,0.5767441860465117,0.12174387657731688,0.7271507574945149,0.12196446276696093,0.7269135611788637,-0.6241184520772758,0.5325799594339788
231,artists,artist,NOUN,188,369,0.12558450233800936,0.1144186046511628,1.4276392582462554,0.23215009946330709,1.409206986293345,0.23518808262686308,0.5192913817063373,0.6035819105872424
232,Artists,artist,NOUN,3,15,0.002004008016032064,0.004651162790697674,1.1790260218502067,0.277554367356423,1.2870855457101626,0.2565857429259557,-1.1888969243981353,0.2345400397868077
233,artist,artist,NOUN,53,115,0.035404141616566465,0.03565891472868217,0.0003197768737889199,0.9857327443929556,0.00031989546381933076,0.9857300993970183,-0.02603788193155069,0.9792282239992952
234,getting,get,VERB,79,163,0.052772211088844355,0.05054263565891473,0.14212640827014544,0.7061761593655953,0.14122403205251377,0.7070671783998075,0.25615761519545394,0.797840298242309
235,get,get,VERB,254,600,0.16967267869071476,0.18604651162790697,0.9082703370601586,0.3405737660687139,0.9164910447902166,0.3383979992011191,-0.9873102081378229,0.3235411955465993
236,get,get,VERB,77,162,0.05143620574482298,0.05023255813953489,0.05356717917514608,0.8169684526568576,0.05335509303123853,0.8173247352077714,0.14669222861971357,0.8833812177063017
237,gets,get,VERB,12,32,0.008016032064128256,0.00992248062015504,0.17261111074342078,0.6778015807105603,0.17571082597285592,0.6750854997224767,-0.5721132689161803,0.5672724863596489
238,got,get,VERB,24,62,0.01603206412825651,0.019224806201550388,0.31920103827810614,0.5720881877100495,0.3247662698306204,0.5687572723662137,-0.6735755389638117,0.5006141898443596
239,got,get,VERB,57,123,0.03807615230460922,0.03813953488372093,0.00046942811294089625,0.9827141543135323,0.0004692249925272174,0.9827178939050405,-0.006659538709312894,0.9946867775934166
240,paid,pay,VERB,22,64,0.014696058784235137,0.01984496124031008,1.0608817923368339,0.30301415472905635,1.0964776140032821,0.295040422367135,-1.048357997385106,0.29452737507967736
241,paying,pay,VERB,14,54,0.009352037408149633,0.01674418604651163,3.155342522592122,0.07567880772935015,3.3868591299319544,0.06571802479791132,-1.875536488387263,0.0607806353031925
242,pay,pay,VERB,95,319,0.06346025384101536,0.09891472868217054,13.08528015582793,0.00029762531780058786,13.842878327662575,0.0001987485454049592,-3.0170439405719183,0.002566141781284352
243,pay,pay,VERB,13,42,0.008684034736138945,0.013023255813953489,1.1714343494791304,0.27910671623644034,1.2251302919579352,0.26835617490282015,-1.2479921275654298,0.21209584648541457
244,pays,pay,VERB,3,6,0.002004008016032064,0.0018604651162790699,0.052324982081788485,0.8190659156758116,0.053485658317663165,0.8171053111108806,0.10521048168142619,0.91621326427448
